user_id,signup_date,acquisition_channel
13392,2025-05-21,Paid Ads
13393,2025-05-16,Paid Ads
13394,2025-05-19,Organic
13395,2025-06-27,Paid Ads
13396,2025-01-07,Referral
13397,2025-02-17,Paid Ads
13398,2025-03-29,Organic
13399,2025-05-13,Organic
13400,2025-04-15,Referral
13401,2025-01-05,Paid Ads
13402,2025-06-24,Organic
13403,2025-06-02,Referral
13404,2025-03-11,Paid Ads
13405,2025-05-19,Referral
13406,2025-06-10,Paid Ads
13407,2025-01-16,Referral
13408,2025-06-19,Organic
13409,2025-02-25,Organic
13410,2025-05-12,Organic
13411,2025-02-10,Paid Ads
13412,2025-05-14,Organic
13413,2025-04-25,Paid Ads
13414,2025-01-13,Referral
13415,2025-01-11,Paid Ads
13416,2025-03-03,Referral
13417,2025-06-09,Organic
13418,2025-06-21,Paid Ads
13419,2025-06-18,Organic
13420,2025-03-01,Paid Ads
13421,2025-05-29,Referral
13422,2025-02-26,Paid Ads
13423,2025-04-29,Organic
13424,2025-06-10,Paid Ads
13425,2025-03-31,Paid Ads
13426,2025-04-04,Paid Ads
13427,2025-06-25,Paid Ads
13428,2025-05-25,Referral
13429,2025-06-25,Organic
13430,2025-03-17,Referral
13431,2025-06-20,Paid Ads
13432,2025-05-24,Paid Ads
13433,2025-04-15,Referral
13434,2025-03-07,Paid Ads
13435,2025-04-12,Organic
13436,2025-02-21,Paid Ads
13437,2025-05-10,Paid Ads
13438,2025-04-26,Referral
13439,2025-05-30,Paid Ads
13440,2025-05-19,Organic
13441,2025-04-21,Paid Ads
13442,2025-04-19,Organic
13443,2025-02-22,Paid Ads
13444,2025-01-13,Organic
13445,2025-04-18,Paid Ads
13446,2025-01-05,Referral
13447,2025-02-23,Organic
13448,2025-04-17,Organic
13449,2025-04-01,Organic
13450,2025-05-02,Organic
13451,2025-02-13,Organic
13452,2025-02-15,Referral
13453,2025-03-15,Paid Ads
13454,2025-01-24,Organic
13455,2025-01-26,Paid Ads
13456,2025-05-18,Organic
13457,2025-06-27,Organic
13458,2025-02-15,Paid Ads
13459,2025-06-08,Paid Ads
13460,2025-03-03,Paid Ads
13461,2025-06-27,Paid Ads
13462,2025-03-13,Paid Ads
13463,2025-06-03,Referral
13464,2025-01-26,Paid Ads
13465,2025-01-03,Organic
13466,2025-03-20,Paid Ads
13467,2025-05-16,Referral
13468,2025-01-12,Organic
13469,2025-03-31,Referral
13470,2025-02-03,Paid Ads
13471,2025-02-14,Paid Ads
13472,2025-03-23,Organic
13473,2025-01-20,Referral
13474,2025-05-31,Organic
13475,2025-01-09,Organic
13476,2025-04-07,Paid Ads
13477,2025-02-12,Referral
13478,2025-01-11,Paid Ads
13479,2025-01-23,Referral
13480,2025-06-18,Organic
13481,2025-05-18,Paid Ads
13482,2025-02-09,Organic
13483,2025-06-16,Paid Ads
13484,2025-06-05,Organic
13485,2025-06-23,Paid Ads
13486,2025-04-04,Organic
13487,2025-01-13,Paid Ads
13488,2025-05-31,Paid Ads
13489,2025-02-23,Organic
13490,2025-06-30,Referral
13491,2025-01-25,Referral
13492,2025-05-14,Referral
13493,2025-03-04,Paid Ads
13494,2025-05-20,Paid Ads
13495,2025-06-28,Paid Ads
13496,2025-06-07,Organic
13497,2025-06-14,Organic
13498,2025-03-14,Paid Ads
13499,2025-03-21,Organic
13500,2025-01-23,Paid Ads
13501,2025-06-26,Paid Ads
13502,2025-04-01,Organic
13503,2025-03-15,Referral
13504,2025-05-08,Paid Ads
13505,2025-03-21,Paid Ads
13506,2025-05-10,Organic
13507,2025-02-21,Organic
13508,2025-05-11,Paid Ads
13509,2025-05-05,Organic
13510,2025-05-09,Referral
13511,2025-03-29,Paid Ads
13512,2025-03-23,Paid Ads
13513,2025-01-30,Referral
13514,2025-02-24,Paid Ads
13515,2025-05-06,Organic
13516,2025-05-22,Paid Ads
13517,2025-02-22,Referral
13518,2025-05-23,Paid Ads
13519,2025-03-03,Organic
13520,2025-04-04,Referral
13521,2025-06-12,Paid Ads
13522,2025-03-23,Organic
13523,2025-04-12,Paid Ads
13524,2025-06-11,Paid Ads
13525,2025-06-25,Organic
13526,2025-04-11,Organic
13527,2025-05-24,Organic
13528,2025-05-06,Paid Ads
13529,2025-02-18,Paid Ads
13530,2025-05-29,Paid Ads
13531,2025-02-12,Organic
13532,2025-05-19,Organic
13533,2025-05-17,Referral
13534,2025-04-21,Paid Ads
13535,2025-04-26,Referral
13536,2025-02-26,Paid Ads
13537,2025-02-23,Organic
13538,2025-04-22,Paid Ads
13539,2025-01-15,Referral
13540,2025-01-05,Referral
13541,2025-03-06,Paid Ads
13542,2025-01-05,Paid Ads
13543,2025-02-04,Paid Ads
13544,2025-02-07,Paid Ads
13545,2025-06-11,Paid Ads
13546,2025-03-05,Paid Ads
13547,2025-02-03,Referral
13548,2025-05-04,Referral
13549,2025-04-05,Organic
13550,2025-01-30,Paid Ads
13551,2025-01-24,Organic
13552,2025-03-09,Referral
13553,2025-01-11,Paid Ads
13554,2025-01-07,Paid Ads
13555,2025-01-07,Paid Ads
13556,2025-05-24,Paid Ads
13557,2025-05-17,Organic
13558,2025-04-27,Paid Ads
13559,2025-03-24,Organic
13560,2025-03-03,Paid Ads
13561,2025-01-31,Organic
13562,2025-04-18,Referral
13563,2025-03-09,Paid Ads
13564,2025-01-19,Organic
13565,2025-01-15,Referral
13566,2025-06-23,Paid Ads
13567,2025-04-18,Organic
13568,2025-06-15,Organic
13569,2025-06-06,Organic
13570,2025-01-19,Organic
13571,2025-02-12,Paid Ads
13572,2025-02-19,Organic
13573,2025-01-28,Paid Ads
13574,2025-02-12,Paid Ads
13575,2025-06-13,Referral
13576,2025-05-07,Organic
13577,2025-01-10,Referral
13578,2025-04-26,Paid Ads
13579,2025-06-12,Organic
13580,2025-06-17,Paid Ads
13581,2025-02-23,Paid Ads
13582,2025-03-23,Paid Ads
13583,2025-01-08,Organic
13584,2025-04-22,Organic
13585,2025-06-28,Referral
13586,2025-03-27,Paid Ads
13587,2025-04-28,Organic
13588,2025-03-26,Referral
13589,2025-02-21,Referral
13590,2025-03-24,Paid Ads
13591,2025-01-14,Referral
13592,2025-01-22,Paid Ads
13593,2025-04-07,Paid Ads
13594,2025-04-08,Organic
13595,2025-02-22,Paid Ads
13596,2025-04-11,Referral
13597,2025-03-01,Paid Ads
13598,2025-03-18,Paid Ads
13599,2025-06-09,Referral
13600,2025-05-24,Paid Ads
13601,2025-03-08,Organic
13602,2025-03-21,Paid Ads
13603,2025-02-27,Paid Ads
13604,2025-01-09,Paid Ads
13605,2025-06-10,Paid Ads
13606,2025-02-03,Paid Ads
13607,2025-02-06,Paid Ads
13608,2025-05-20,Paid Ads
13609,2025-02-04,Paid Ads
13610,2025-05-25,Paid Ads
13611,2025-02-21,Referral
13612,2025-03-06,Paid Ads
13613,2025-02-11,Paid Ads
13614,2025-03-07,Organic
13615,2025-03-31,Referral
13616,2025-01-17,Referral
13617,2025-02-26,Paid Ads
13618,2025-01-04,Paid Ads
13619,2025-05-06,Paid Ads
13620,2025-01-01,Organic
13621,2025-02-15,Paid Ads
13622,2025-06-21,Paid Ads
13623,2025-04-18,Paid Ads
13624,2025-05-30,Referral
13625,2025-04-12,Referral
13626,2025-01-14,Referral
13627,2025-01-20,Paid Ads
13628,2025-05-13,Paid Ads
13629,2025-01-18,Paid Ads
13630,2025-01-02,Paid Ads
13631,2025-05-31,Paid Ads
13632,2025-05-19,Paid Ads
13633,2025-05-30,Organic
13634,2025-06-11,Paid Ads
13635,2025-05-01,Paid Ads
13636,2025-05-16,Organic
13637,2025-01-25,Paid Ads
13638,2025-04-15,Organic
13639,2025-04-05,Paid Ads
13640,2025-01-24,Paid Ads
13641,2025-03-10,Referral
13642,2025-06-01,Paid Ads
13643,2025-03-27,Organic
13644,2025-05-08,Paid Ads
13645,2025-06-05,Referral
13646,2025-01-13,Organic
13647,2025-04-29,Referral
13648,2025-03-04,Organic
13649,2025-04-20,Organic
13650,2025-01-01,Referral
13651,2025-01-03,Organic
13652,2025-03-04,Referral
13653,2025-05-28,Referral
13654,2025-06-15,Referral
13655,2025-01-24,Organic
13656,2025-01-19,Paid Ads
13657,2025-05-17,Paid Ads
13658,2025-01-26,Paid Ads
13659,2025-03-21,Referral
13660,2025-04-26,Organic
13661,2025-04-30,Paid Ads
13662,2025-05-17,Organic
13663,2025-03-12,Paid Ads
13664,2025-03-11,Referral
13665,2025-03-26,Organic
13666,2025-01-18,Organic
13667,2025-03-22,Paid Ads
13668,2025-03-19,Paid Ads
13669,2025-04-16,Organic
13670,2025-03-26,Organic
13671,2025-04-30,Organic
13672,2025-03-25,Paid Ads
13673,2025-06-03,Referral
13674,2025-05-21,Paid Ads
13675,2025-03-21,Organic
13676,2025-05-05,Paid Ads
13677,2025-06-26,Paid Ads
13678,2025-02-25,Organic
13679,2025-06-16,Paid Ads
13680,2025-04-08,Paid Ads
13681,2025-03-24,Paid Ads
13682,2025-04-11,Organic
13683,2025-04-19,Paid Ads
13684,2025-05-21,Referral
13685,2025-05-14,Paid Ads
13686,2025-02-17,Organic
13687,2025-02-24,Paid Ads
13688,2025-04-21,Paid Ads
13689,2025-04-24,Organic
13690,2025-03-08,Paid Ads
13691,2025-01-02,Paid Ads
13692,2025-05-14,Organic
13693,2025-04-27,Organic
13694,2025-01-30,Paid Ads
13695,2025-06-16,Organic
13696,2025-05-30,Organic
13697,2025-04-02,Organic
13698,2025-04-15,Organic
13699,2025-02-17,Referral
13700,2025-05-13,Paid Ads
13701,2025-03-08,Paid Ads
13702,2025-06-05,Organic
13703,2025-04-25,Paid Ads
13704,2025-03-07,Organic
13705,2025-06-12,Paid Ads
13706,2025-01-28,Organic
13707,2025-05-01,Paid Ads
13708,2025-01-30,Paid Ads
13709,2025-03-17,Organic
13710,2025-05-12,Paid Ads
13711,2025-01-22,Referral
13712,2025-05-29,Organic
13713,2025-04-06,Paid Ads
13714,2025-04-08,Referral
13715,2025-06-13,Paid Ads
13716,2025-03-25,Paid Ads
13717,2025-01-02,Paid Ads
13718,2025-02-12,Organic
13719,2025-03-13,Referral
13720,2025-05-25,Referral
13721,2025-01-17,Organic
13722,2025-02-15,Organic
13723,2025-03-14,Organic
13724,2025-06-16,Referral
13725,2025-01-02,Paid Ads
13726,2025-01-17,Organic
13727,2025-02-07,Paid Ads
13728,2025-02-25,Referral
13729,2025-06-05,Paid Ads
13730,2025-06-10,Organic
13731,2025-04-08,Organic
13732,2025-04-22,Paid Ads
13733,2025-04-20,Referral
13734,2025-05-29,Paid Ads
13735,2025-05-07,Paid Ads
13736,2025-05-03,Referral
13737,2025-02-10,Organic
13738,2025-05-24,Referral
13739,2025-02-15,Paid Ads
13740,2025-01-20,Paid Ads
13741,2025-03-06,Organic
13742,2025-03-06,Organic
13743,2025-02-23,Paid Ads
13744,2025-01-27,Paid Ads
13745,2025-04-16,Paid Ads
13746,2025-04-09,Paid Ads
13747,2025-06-03,Paid Ads
13748,2025-05-14,Paid Ads
13749,2025-05-14,Paid Ads
13750,2025-06-30,Organic
13751,2025-03-12,Paid Ads
13752,2025-04-08,Paid Ads
13753,2025-02-28,Referral
13754,2025-06-02,Organic
13755,2025-06-07,Organic
13756,2025-02-02,Referral
13757,2025-03-16,Referral
13758,2025-06-17,Paid Ads
13759,2025-02-19,Referral
13760,2025-02-10,Organic
13761,2025-04-05,Organic
13762,2025-04-22,Organic
13763,2025-04-20,Organic
13764,2025-01-02,Paid Ads
13765,2025-05-29,Paid Ads
13766,2025-01-22,Organic
13767,2025-02-14,Paid Ads
13768,2025-05-31,Referral
13769,2025-03-10,Paid Ads
13770,2025-02-24,Referral
13771,2025-06-29,Paid Ads
13772,2025-03-01,Paid Ads
13773,2025-02-13,Referral
13774,2025-05-19,Paid Ads
13775,2025-04-05,Referral
13776,2025-01-18,Referral
13777,2025-06-12,Referral
13778,2025-03-10,Referral
13779,2025-04-26,Organic
13780,2025-02-24,Referral
13781,2025-02-20,Paid Ads
13782,2025-06-29,Paid Ads
13783,2025-06-26,Referral
13784,2025-03-26,Organic
13785,2025-06-17,Paid Ads
13786,2025-04-20,Referral
13787,2025-02-03,Paid Ads
13788,2025-04-16,Referral
13789,2025-03-18,Organic
13790,2025-02-05,Referral
13791,2025-04-26,Organic
13792,2025-02-20,Referral
13793,2025-01-29,Referral
13794,2025-02-01,Paid Ads
13795,2025-03-02,Paid Ads
13796,2025-01-15,Paid Ads
13797,2025-05-19,Organic
13798,2025-05-13,Paid Ads
13799,2025-06-14,Organic
13800,2025-01-28,Paid Ads
13801,2025-06-16,Referral
13802,2025-04-15,Referral
13803,2025-06-22,Organic
13804,2025-04-24,Organic
13805,2025-06-27,Referral
13806,2025-01-18,Paid Ads
13807,2025-01-12,Paid Ads
13808,2025-06-06,Organic
13809,2025-01-20,Organic
13810,2025-05-19,Referral
13811,2025-04-10,Referral
13812,2025-02-16,Organic
13813,2025-06-15,Paid Ads
13814,2025-06-22,Organic
13815,2025-04-26,Paid Ads
13816,2025-06-11,Paid Ads
13817,2025-06-30,Paid Ads
13818,2025-03-19,Paid Ads
13819,2025-04-11,Organic
13820,2025-05-22,Paid Ads
13821,2025-02-15,Organic
13822,2025-02-22,Organic
13823,2025-06-28,Paid Ads
13824,2025-03-16,Paid Ads
13825,2025-06-13,Paid Ads
13826,2025-01-10,Paid Ads
13827,2025-02-04,Referral
13828,2025-03-26,Organic
13829,2025-04-23,Organic
13830,2025-04-10,Paid Ads
13831,2025-03-28,Paid Ads
13832,2025-01-29,Organic
13833,2025-03-25,Paid Ads
13834,2025-05-24,Paid Ads
13835,2025-02-22,Organic
13836,2025-01-01,Referral
13837,2025-02-17,Paid Ads
13838,2025-04-26,Paid Ads
13839,2025-06-16,Paid Ads
13840,2025-04-08,Paid Ads
13841,2025-04-10,Paid Ads
13842,2025-06-06,Referral
13843,2025-02-26,Referral
13844,2025-02-20,Paid Ads
13845,2025-05-24,Paid Ads
13846,2025-04-13,Paid Ads
13847,2025-03-29,Paid Ads
13848,2025-04-20,Paid Ads
13849,2025-04-30,Paid Ads
13850,2025-03-24,Organic
13851,2025-05-02,Paid Ads
13852,2025-02-03,Paid Ads
13853,2025-04-19,Paid Ads
13854,2025-05-27,Paid Ads
13855,2025-02-04,Paid Ads
13856,2025-01-13,Paid Ads
13857,2025-02-07,Referral
13858,2025-02-08,Organic
13859,2025-03-18,Paid Ads
13860,2025-04-07,Organic
13861,2025-03-07,Paid Ads
13862,2025-03-06,Referral
13863,2025-03-11,Referral
13864,2025-05-12,Referral
13865,2025-05-15,Organic
13866,2025-06-28,Paid Ads
13867,2025-06-19,Referral
13868,2025-01-25,Paid Ads
13869,2025-02-16,Paid Ads
13870,2025-06-02,Organic
13871,2025-04-08,Paid Ads
13872,2025-03-28,Paid Ads
13873,2025-06-09,Paid Ads
13874,2025-03-29,Organic
13875,2025-02-25,Referral
13876,2025-03-24,Paid Ads
13877,2025-04-29,Paid Ads
13878,2025-03-22,Organic
13879,2025-06-11,Paid Ads
13880,2025-03-24,Paid Ads
13881,2025-01-22,Paid Ads
13882,2025-03-09,Organic
13883,2025-04-02,Paid Ads
13884,2025-02-18,Organic
13885,2025-05-19,Organic
13886,2025-04-14,Organic
13887,2025-03-14,Referral
13888,2025-01-17,Paid Ads
13889,2025-01-16,Paid Ads
13890,2025-03-12,Paid Ads
13891,2025-06-07,Paid Ads
13892,2025-05-26,Referral
13893,2025-06-22,Paid Ads
13894,2025-02-11,Referral
13895,2025-06-09,Paid Ads
13896,2025-02-11,Organic
13897,2025-01-09,Organic
13898,2025-02-23,Paid Ads
13899,2025-05-31,Paid Ads
13900,2025-05-31,Paid Ads
13901,2025-02-16,Organic
13902,2025-04-04,Paid Ads
13903,2025-04-08,Organic
13904,2025-04-15,Referral
13905,2025-03-18,Paid Ads
13906,2025-03-04,Organic
13907,2025-06-07,Paid Ads
13908,2025-02-10,Paid Ads
13909,2025-01-27,Paid Ads
13910,2025-02-22,Organic
13911,2025-06-10,Paid Ads
13912,2025-05-08,Paid Ads
13913,2025-03-17,Paid Ads
13914,2025-01-17,Organic
13915,2025-02-27,Paid Ads
13916,2025-01-13,Paid Ads
13917,2025-05-24,Paid Ads
13918,2025-05-15,Paid Ads
13919,2025-03-07,Organic
13920,2025-06-28,Paid Ads
13921,2025-05-07,Referral
13922,2025-05-02,Referral
13923,2025-05-22,Organic
13924,2025-06-04,Paid Ads
13925,2025-05-06,Organic
13926,2025-06-07,Paid Ads
13927,2025-03-21,Referral
13928,2025-05-21,Referral
13929,2025-02-28,Paid Ads
13930,2025-02-22,Paid Ads
13931,2025-03-23,Referral
13932,2025-06-19,Paid Ads
13933,2025-04-15,Referral
13934,2025-05-22,Paid Ads
13935,2025-04-01,Paid Ads
13936,2025-06-01,Organic
13937,2025-03-05,Organic
13938,2025-06-28,Paid Ads
13939,2025-06-05,Paid Ads
13940,2025-01-05,Paid Ads
13941,2025-02-02,Referral
13942,2025-01-06,Paid Ads
13943,2025-06-07,Organic
13944,2025-04-04,Paid Ads
13945,2025-06-23,Organic
13946,2025-01-14,Paid Ads
13947,2025-06-04,Organic
13948,2025-06-02,Referral
13949,2025-03-09,Referral
13950,2025-02-18,Paid Ads
13951,2025-02-03,Paid Ads
13952,2025-01-04,Organic
13953,2025-02-01,Paid Ads
13954,2025-06-02,Referral
13955,2025-03-21,Paid Ads
13956,2025-03-22,Organic
13957,2025-03-28,Paid Ads
13958,2025-02-24,Paid Ads
13959,2025-02-11,Paid Ads
13960,2025-06-16,Referral
13961,2025-03-29,Paid Ads
13962,2025-05-19,Paid Ads
13963,2025-02-18,Organic
13964,2025-02-08,Organic
13965,2025-03-13,Paid Ads
13966,2025-02-09,Organic
13967,2025-04-22,Paid Ads
13968,2025-02-25,Paid Ads
13969,2025-04-15,Paid Ads
13970,2025-06-23,Paid Ads
13971,2025-05-17,Paid Ads
13972,2025-01-06,Organic
13973,2025-04-22,Organic
13974,2025-01-28,Paid Ads
13975,2025-03-10,Organic
13976,2025-05-02,Organic
13977,2025-06-09,Paid Ads
13978,2025-05-14,Referral
13979,2025-04-07,Organic
13980,2025-02-14,Organic
13981,2025-01-30,Organic
13982,2025-05-21,Referral
13983,2025-05-14,Referral
13984,2025-04-28,Organic
13985,2025-02-25,Paid Ads
13986,2025-03-30,Paid Ads
13987,2025-01-28,Paid Ads
13988,2025-05-01,Organic
13989,2025-02-20,Paid Ads
13990,2025-02-28,Paid Ads
13991,2025-06-05,Paid Ads
13992,2025-04-06,Referral
13993,2025-04-12,Referral
13994,2025-02-10,Organic
13995,2025-06-01,Referral
13996,2025-05-17,Referral
13997,2025-04-03,Organic
13998,2025-05-21,Organic
13999,2025-03-25,Referral
14000,2025-06-04,Paid Ads
14001,2025-03-12,Organic
14002,2025-05-01,Referral
14003,2025-06-24,Organic
14004,2025-03-09,Paid Ads
14005,2025-02-06,Paid Ads
14006,2025-04-30,Paid Ads
14007,2025-06-09,Referral
14008,2025-03-05,Organic
14009,2025-02-18,Paid Ads
14010,2025-06-23,Referral
14011,2025-05-07,Paid Ads
14012,2025-04-03,Paid Ads
14013,2025-05-05,Paid Ads
14014,2025-06-06,Organic
14015,2025-06-12,Paid Ads
14016,2025-02-21,Organic
14017,2025-04-03,Organic
14018,2025-04-27,Referral
14019,2025-02-24,Organic
14020,2025-02-08,Paid Ads
14021,2025-06-29,Paid Ads
14022,2025-03-13,Paid Ads
14023,2025-04-03,Paid Ads
14024,2025-02-19,Organic
14025,2025-06-30,Referral
14026,2025-05-04,Paid Ads
14027,2025-04-01,Referral
14028,2025-01-02,Organic
14029,2025-01-09,Referral
14030,2025-03-11,Organic
14031,2025-02-10,Paid Ads
14032,2025-01-28,Organic
14033,2025-02-27,Paid Ads
14034,2025-03-29,Referral
14035,2025-02-18,Paid Ads
14036,2025-04-30,Organic
14037,2025-01-25,Paid Ads
14038,2025-01-05,Organic
14039,2025-03-22,Paid Ads
14040,2025-06-19,Referral
14041,2025-06-14,Organic
14042,2025-04-26,Paid Ads
14043,2025-06-25,Paid Ads
14044,2025-04-20,Paid Ads
14045,2025-03-26,Organic
14046,2025-06-19,Paid Ads
14047,2025-05-10,Organic
14048,2025-03-31,Organic
14049,2025-04-09,Referral
14050,2025-06-11,Referral
14051,2025-02-12,Paid Ads
14052,2025-02-08,Paid Ads
14053,2025-02-01,Organic
14054,2025-05-24,Paid Ads
14055,2025-03-08,Paid Ads
14056,2025-06-17,Paid Ads
14057,2025-04-30,Organic
14058,2025-01-17,Organic
14059,2025-06-05,Organic
14060,2025-06-28,Paid Ads
14061,2025-04-21,Paid Ads
14062,2025-04-23,Referral
14063,2025-02-16,Referral
14064,2025-04-19,Referral
14065,2025-01-11,Organic
14066,2025-01-23,Organic
14067,2025-02-07,Paid Ads
14068,2025-02-11,Referral
14069,2025-02-10,Referral
14070,2025-04-15,Referral
14071,2025-01-26,Paid Ads
14072,2025-04-11,Paid Ads
14073,2025-03-07,Referral
14074,2025-05-11,Organic
14075,2025-04-26,Paid Ads
14076,2025-01-25,Paid Ads
14077,2025-02-08,Referral
14078,2025-06-10,Paid Ads
14079,2025-05-25,Paid Ads
14080,2025-01-02,Referral
14081,2025-01-08,Paid Ads
14082,2025-02-11,Paid Ads
14083,2025-01-26,Organic
14084,2025-02-15,Organic
14085,2025-04-12,Organic
14086,2025-02-03,Referral
14087,2025-06-29,Organic
14088,2025-06-14,Organic
14089,2025-01-06,Organic
14090,2025-01-10,Paid Ads
14091,2025-03-24,Referral
14092,2025-05-22,Paid Ads
14093,2025-04-23,Referral
14094,2025-04-20,Paid Ads
14095,2025-01-30,Organic
14096,2025-03-16,Referral
14097,2025-03-02,Referral
14098,2025-04-24,Organic
14099,2025-04-11,Organic
14100,2025-05-04,Organic
14101,2025-06-04,Organic
14102,2025-04-01,Paid Ads
14103,2025-02-27,Paid Ads
14104,2025-03-09,Paid Ads
14105,2025-05-22,Referral
14106,2025-04-15,Organic
14107,2025-02-01,Paid Ads
14108,2025-04-25,Organic
14109,2025-05-30,Organic
14110,2025-04-15,Paid Ads
14111,2025-02-21,Paid Ads
14112,2025-06-14,Organic
14113,2025-02-08,Organic
14114,2025-05-30,Organic
14115,2025-06-28,Organic
14116,2025-04-22,Paid Ads
14117,2025-03-23,Organic
14118,2025-06-28,Paid Ads
14119,2025-01-21,Paid Ads
14120,2025-03-04,Paid Ads
14121,2025-02-15,Referral
14122,2025-03-21,Paid Ads
14123,2025-01-09,Referral
14124,2025-04-02,Referral
14125,2025-03-05,Paid Ads
14126,2025-05-03,Paid Ads
14127,2025-05-07,Organic
14128,2025-01-04,Paid Ads
14129,2025-01-24,Paid Ads
14130,2025-05-15,Paid Ads
14131,2025-04-26,Paid Ads
14132,2025-01-06,Organic
14133,2025-05-02,Paid Ads
14134,2025-03-28,Organic
14135,2025-01-21,Paid Ads
14136,2025-02-03,Paid Ads
14137,2025-04-29,Paid Ads
14138,2025-06-23,Paid Ads
14139,2025-05-11,Paid Ads
14140,2025-05-10,Organic
14141,2025-05-29,Organic
14142,2025-04-10,Organic
14143,2025-02-15,Paid Ads
14144,2025-04-13,Paid Ads
14145,2025-05-26,Paid Ads
14146,2025-01-27,Organic
14147,2025-05-19,Paid Ads
14148,2025-02-08,Referral
14149,2025-01-08,Paid Ads
14150,2025-03-29,Organic
14151,2025-02-13,Paid Ads
14152,2025-03-22,Organic
14153,2025-03-28,Organic
14154,2025-05-10,Referral
14155,2025-03-22,Paid Ads
14156,2025-05-11,Referral
14157,2025-04-20,Paid Ads
14158,2025-02-09,Referral
14159,2025-04-14,Paid Ads
14160,2025-04-22,Paid Ads
14161,2025-02-05,Organic
14162,2025-03-13,Organic
14163,2025-02-20,Organic
14164,2025-03-25,Organic
14165,2025-05-09,Paid Ads
14166,2025-01-27,Organic
14167,2025-03-23,Referral
14168,2025-04-08,Organic
14169,2025-06-15,Paid Ads
14170,2025-06-10,Referral
14171,2025-06-23,Paid Ads
14172,2025-06-01,Paid Ads
14173,2025-04-12,Referral
14174,2025-04-06,Paid Ads
14175,2025-03-26,Referral
14176,2025-03-22,Paid Ads
14177,2025-03-08,Organic
14178,2025-03-21,Organic
14179,2025-06-01,Paid Ads
14180,2025-06-15,Organic
14181,2025-04-13,Organic
14182,2025-05-02,Referral
14183,2025-05-03,Organic
14184,2025-04-19,Paid Ads
14185,2025-03-29,Paid Ads
14186,2025-04-25,Organic
14187,2025-03-17,Organic
14188,2025-06-25,Referral
14189,2025-04-04,Paid Ads
14190,2025-01-09,Paid Ads
14191,2025-01-27,Organic
14192,2025-02-11,Paid Ads
14193,2025-06-27,Paid Ads
14194,2025-06-25,Referral
14195,2025-05-16,Paid Ads
14196,2025-05-12,Referral
14197,2025-04-05,Paid Ads
14198,2025-04-22,Paid Ads
14199,2025-03-27,Paid Ads
14200,2025-04-19,Paid Ads
14201,2025-04-07,Referral
14202,2025-01-18,Referral
14203,2025-06-15,Organic
14204,2025-05-02,Organic
14205,2025-05-11,Referral
14206,2025-01-27,Paid Ads
14207,2025-02-04,Paid Ads
14208,2025-04-08,Organic
14209,2025-04-02,Referral
14210,2025-04-13,Paid Ads
14211,2025-05-24,Organic
14212,2025-02-21,Paid Ads
14213,2025-04-24,Paid Ads
14214,2025-01-04,Paid Ads
14215,2025-02-07,Organic
14216,2025-06-05,Paid Ads
14217,2025-06-27,Organic
14218,2025-05-13,Paid Ads
14219,2025-02-06,Paid Ads
14220,2025-01-27,Paid Ads
14221,2025-02-28,Paid Ads
14222,2025-03-04,Paid Ads
14223,2025-05-22,Paid Ads
14224,2025-03-24,Referral
14225,2025-04-18,Paid Ads
14226,2025-03-10,Organic
14227,2025-02-05,Paid Ads
14228,2025-05-31,Referral
14229,2025-01-10,Paid Ads
14230,2025-02-11,Paid Ads
14231,2025-01-04,Organic
14232,2025-06-26,Referral
14233,2025-03-08,Referral
14234,2025-04-25,Referral
14235,2025-01-16,Referral
14236,2025-04-09,Referral
14237,2025-01-27,Paid Ads
14238,2025-02-24,Organic
14239,2025-06-01,Paid Ads
